"gene_start_end_direction"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"DBIAII_02651 (2736893-2737216)"	711.687635193565	-3.11031070533563	0.18097369195271	-17.1865350801838	3.34962099422386e-66	2.27469716607748e-64
"argF (609919;2191092-610920;2192102)"	2003.83281489702	-2.01200953727731	0.117307552050389	-17.1515772182602	6.11694757158569e-66	4.03178809056575e-64
"lpl9 (2734766-2735581)"	2701.22249530603	-3.66639561148763	0.214982603424826	-17.0543827876272	3.24280021704937e-65	2.07631865325932e-63
"sarS (2386222-2386974)"	35308.3135226265	3.20318929179063	0.187972826911367	17.0407039380272	4.09769642267536e-65	2.55081602311541e-63
"msaC (874314-874715)"	429.645568709867	2.85100349288873	0.168728035122333	16.8970348692893	4.73106531307849e-64	2.86549118016457e-62
"ureE (1820828-1821280)"	3699.24773641536	3.79248590906075	0.228044247477031	16.6304826849129	4.19203527008347e-62	2.47219764217291e-60
"marR (491748;1799494;2067474;2183160-492167;1799934;2067908;2183615)"	15591.4992745386	1.74203369193954	0.105159747303647	16.5655941232861	1.23553693708094e-61	7.0995853230728e-60
"fdhD (1810889-1811686)"	5937.06260366189	1.53911788678596	0.0933679623888752	16.4844326405622	4.7473014576913e-61	2.65967564167155e-59
"arcA (2192135-2193370)"	2888.86651567674	-2.85946311597957	0.173480854834354	-16.4828742555477	4.87128653985936e-61	2.66257393556703e-59
"sdrE (67782-71207)"	44652.2179104598	-3.02703030165314	0.185773063685969	-16.2942368586332	1.08448869684464e-59	5.78652183244959e-58
"ureB (1818693-1819103)"	4123.11254410872	4.73146667766243	0.301766372308052	15.6792376879966	2.09756463563544e-55	1.09317263917652e-53
"crtN (2111892-2113400)"	5332.43177555425	-2.8395319579355	0.183420193057769	-15.4810215309345	4.660138201285e-54	2.37349311569993e-52
"DBIAII_02627 (2711380-2712069)"	2068.06746124084	2.28149273714197	0.147643384733334	15.4527257774717	7.23193334647627e-54	3.60150280654518e-52
"DBIAII_02652 (2737235-2737549)"	1273.7850952133	-2.62944517241925	0.172203182682653	-15.2694342314506	1.22228933496749e-52	5.95467478187422e-51
"esaE (2601147-2601824)"	818.933058327876	-2.66844903460336	0.178387496998226	-14.9587223292331	1.36623902677288e-50	6.51434395531493e-49
"esxC (2600428-2600820)"	575.004896534378	-1.81275948777296	0.121865923912381	-14.8750317527343	4.78757927499202e-50	2.2352010740119e-48
"DBIAII_02313 (2367206-2367976)"	263.931025075208	-2.60631228519386	0.180324835944248	-14.4534293989302	2.38508471685338e-47	1.09081119397315e-45
"phoH (1114748-1115695)"	5442.28631894393	-1.16885043502663	0.0823358403336075	-14.1961317245405	9.68108036891896e-46	4.33906022134948e-44
"metN1 (2752213-2753238)"	628.119896451155	-2.1111895988936	0.150496307603502	-14.0281820365703	1.04803841041679e-44	4.60520407400789e-43
"DBIAII_02296 (2347939-2348412)"	1370.30906867449	-2.24486287261167	0.160398441483924	-13.9955404294665	1.6596327251088e-44	7.15237872494004e-43
"DBIAII_02505 (2589372-2590274)"	3076.15844923332	-2.38734681163166	0.170794412815412	-13.9778975920706	2.1267831043258e-44	8.99268101281907e-43
"cap8D (2432569-2434392)"	820.433744601289	-3.71073103549137	0.265814447924133	-13.9598545694945	2.73992364146557e-44	1.13706831120821e-42
"DBIAII_02618 (2703247-2703726)"	2857.54426681734	-2.52784669847175	0.181793902238351	-13.9050136849886	5.90555669905076e-44	2.40624592046778e-42
"tatC (2657512-2658213)"	5564.10641092654	2.29115226425176	0.164933598924504	13.8913616097137	7.14637474711574e-44	2.859826037194e-42
"potE (88802;1992238;2149785;937534;1979601-90286;1993875;2151233;938856;1981430)"	70277.5789196787	-1.33241431634294	0.098535910013127	-13.5221191560055	1.15791529188109e-41	4.55243538439565e-40
"DBIAII_00461 (470536-470613)"	17184.1850413435	2.44212373105229	0.183089397510396	13.3384224551486	1.38356425155041e-40	5.34580601331803e-39
"ywqE (2233899-2234666)"	1365.83894960798	3.53762843550349	0.268782712898631	13.1616665274067	1.45833324639997e-39	5.53919458505481e-38
"esaA (2590889-2593918)"	5325.1153215324	-2.65145663678577	0.203899073245252	-13.0037699268822	1.16457704369031e-38	4.34969525818331e-37
"dprA (700616-701488)"	1496.40069471291	2.81125094195029	0.217518770250751	12.9241763306658	3.28798806946265e-38	1.20793135469931e-36
"ybeY (1113933;1114280-1114277;1114747)"	5175.73537827587	-1.07668323510793	0.0837301653872753	-12.8589646291509	7.65957470352664e-38	2.76856563074245e-36
"sraP (2221787-2228614)"	27597.0826909931	2.24713917220993	0.175149523301886	12.8298332181971	1.11604162260618e-37	3.96991948612771e-36
"cwrA (2105807-2105998)"	2694.04066120526	4.31718904827279	0.33687508804727	12.8154001333188	1.3444303305267e-37	4.70760682923489e-36
"spoU (578957-579697)"	4255.10334281206	-1.37168388969111	0.107133293381814	-12.8035258358254	1.566728639185e-37	5.40159827755936e-36
"DBIAII_02341 (2402442-2403068)"	1787.97277698914	-1.82427545874601	0.143655381735925	-12.6989705272545	5.99126292795475e-37	2.03430609417373e-35
"DBIAII_01189 (1228375-1229343)"	3152.77741774799	2.02050736332482	0.159522877956585	12.6659410186589	9.13186950424668e-37	3.05440590433087e-35
"ldhD (2070460-2071452)"	116235.146284678	4.08981977058159	0.32534936409544	12.570547915323	3.06591697642318e-36	1.01039999178887e-34
"cap8E (2434382-2435410)"	588.656162414317	-2.75110215310636	0.218927610088095	-12.5662640358579	3.23660486024899e-36	1.05119296982869e-34
"DBIAII_02169 (2197271-2197729)"	3115.07314569916	1.59401432785934	0.12694092077733	12.5571353831239	3.63247438805465e-36	1.16291072909007e-34
"DBIAII_00595 (606358-606555)"	342.186971015113	2.43335038690257	0.196572027624136	12.3789249992138	3.3986448798676e-35	1.0727272078568e-33
"fepC (157047-157844)"	2340.68518373262	1.42334854411081	0.115609590261404	12.3116822825207	7.83723537110014e-35	2.43933950925492e-33
"yeiH (2651535-2652530)"	7424.60967312255	1.25220479855947	0.10257271875611	12.2079712202702	2.81829242824723e-34	8.65177168726308e-33
"fdhF (1838317-1841355)"	44665.2898346182	-1.33193803963434	0.109180952980105	-12.1993626477784	3.13266340219192e-34	9.48689011393527e-33
"psmA4 (2740084-2740146)"	605.71690964781	-5.0668155963702	0.416170137712972	-12.17486584745	4.2308915283991e-34	1.26419038868565e-32
"nrdE (243196-245301)"	48763.9446254788	-1.40201668832784	0.11611118030827	-12.0747776795099	1.43551695821603e-33	4.23288618863439e-32
"gltP (1918613-1919890)"	46639.3780240089	-1.31217762359362	0.109024984941638	-12.035568033291	2.3103830211369e-33	6.72411474073738e-32
"adsA (2315797-2318115)"	7698.8795296448	1.33690006392056	0.111643412747589	11.9747330453174	4.81986504430553e-33	1.38478430311393e-31
"DBIAII_00190 (198028-198315)"	603.895918217021	-5.14027074988251	0.429472808306786	-11.9687920875555	5.17769106658467e-33	1.4687602126856e-31
"DBIAII_02315 (2369077-2369841)"	2646.81860224623	-1.36138916149098	0.11406934275076	-11.9347506408063	7.7992259441385e-33	2.1847581676018e-31
"DBIAII_02340 (2401985-2402392)"	826.534303548099	-2.15369310774184	0.180590100950938	-11.9258646869407	8.677828807506e-33	2.40086597007666e-31
"DBIAII_00177 (186920-187363)"	106.494523326308	-5.38275532901141	0.452082538011371	-11.906576512973	1.09376406387135e-32	2.95316297245263e-31
"DBIAII_01322 (1385631-1386086)"	439.658646605649	1.87358294629176	0.157346253360895	11.9073883633851	1.08316907734153e-32	2.95316297245263e-31
"DBIAII_00179 (187963-188262)"	7897.02299976705	-6.24678060934797	0.526799283165043	-11.8579899574216	1.95614804493888e-32	5.21872353417623e-31
"spoVV (1728711;2628469-1730081;2629830)"	31060.5961062765	-1.81885257746568	0.153761503235484	-11.8290504397588	2.76249111189248e-32	7.28322656676595e-31
"essA (2593918-2594376)"	833.414061776596	-2.58354284272174	0.218492480204644	-11.8244016466926	2.91975730214475e-32	7.60834431872836e-31
"feoA (2099255-2099482)"	368.762392369365	4.26405716853448	0.361028609926114	11.8108566781096	3.43048010499912e-32	8.83644358080808e-31
"sasC (1311095-1317655)"	7720.87638782885	2.60316919658801	0.220937550156015	11.7823755841856	4.81175357846085e-32	1.22535679196941e-30
"trpB (843270-844484)"	537.245901008966	-1.96078932794474	0.168827957293851	-11.6141269454082	3.49338453309314e-31	8.79626375130531e-30
"yejR (196056;2738225;2131488-196982;2739427;2132378)"	5160.40576757485	-1.63371505052075	0.141229577228095	-11.5677967928927	6.00037383771521e-31	1.49409308559109e-29
"arcD (2189571-2191001)"	2609.62064674174	-2.03159767180763	0.176149879508123	-11.5333469286531	8.9591630335677e-31	2.20631696244233e-29
"DBIAII_01190 (1229340-1229861)"	2264.82327875801	1.5423897029339	0.133974517218588	11.5125602611233	1.14041617040408e-30	2.77790504116908e-29
"tatB (2658230-2658445)"	1464.14132111979	1.92763831355106	0.169603924030723	11.3655289791637	6.2087210539251e-30	1.49610149267163e-28
"cap8B (2431096-2431782)"	518.060541836451	-3.45804743343367	0.305100456071566	-11.3341273820401	8.89138636792159e-30	2.11974434579918e-28
"DBIAII_02368 (2430413-2430928)"	211.473277052205	-4.74105989032109	0.420183558464004	-11.2833065331071	1.58667838887218e-29	3.74289080996059e-28
"brkB (1450326-1451537)"	15541.4556645736	-1.86748194865698	0.171667772306446	-10.8784655591809	1.45999911828919e-27	3.40818544175632e-26
"ceuD (249009-249770)"	796.292898286523	2.21700564621016	0.204206307496516	10.8566952382114	1.85335444520426e-27	4.28182197082757e-26
"DBIAII_00176 (186104-186793)"	1625.61985635268	-5.23057498051859	0.485830266642113	-10.7662600287761	4.96772942519183e-27	1.13598792263825e-25
"sceD (1641338-1642033)"	676.048673916786	-2.28311311547126	0.212130831678672	-10.7627594603015	5.16014455394907e-27	1.16806908539393e-25
"fecB (477929;1732325-478888;1733308)"	5443.5389519287	1.78913482885122	0.166261633418322	10.7609602532273	5.26189812398471e-27	1.17919136958497e-25
"crtM (2113412-2114275)"	1420.15209576894	-2.82086488368775	0.263216128836409	-10.7169150164082	8.47841992085197e-27	1.88120188540884e-25
"nfsA (2689425-2690231)"	5347.31618000068	1.73156144226355	0.162134459059099	10.6797867172233	1.26562098766666e-26	2.78064375819703e-25
"sepF (632802-633365)"	23278.0813479622	-1.16638990253956	0.109315094101346	-10.6699803181636	1.40656175228869e-26	3.06029600667859e-25
"lytR (2569637-2570377)"	2561.32811403673	-2.23840369834048	0.211452522209251	-10.5858453470013	3.46637542666529e-26	7.46937243380472e-25
"yccC (2054798-2056621)"	3810.54366661267	-1.66028301862934	0.156943267402177	-10.5788737937688	3.73419588397051e-26	7.96984092950277e-25
"ydhF (197085-197993)"	4354.87549469655	-5.44400309717996	0.515146430103398	-10.5678750332935	4.19901057364908e-26	8.87734216561094e-25
"lrgA (2570496-2570933)"	10053.3811088799	-3.85809459145432	0.366666909547066	-10.5220691886817	6.8355661958179e-26	1.4316358733484e-24
"DBIAII_01158 (1193055-1193528)"	4398.02120733671	2.53597441281851	0.241832425527004	10.4864945521349	9.96574009275395e-26	2.06789106924644e-24
"brnQ (878852;2473829;2613276-880195;2475184;2614583)"	34999.1083523119	-1.0063093823958	0.0968741558784265	-10.387800267996	2.8177674906966e-25	5.79322655656062e-24
"DBIAII_00754 (779694-780155)"	501.897215269751	1.54490417944612	0.150139053774416	10.2898222721407	7.8320801712024e-25	1.59560833306042e-23
"cap8G (2436536-2437660)"	557.169352718198	-2.50216034579288	0.244586273824116	-10.2301748445303	1.45256887795529e-24	2.93261878873676e-23
"copZ (2106237;2108994-2108645;2109200)"	9450.27183966469	1.23831399534234	0.121149436706439	10.2213764174814	1.59066006517674e-24	3.18274036255453e-23
"cap8H (2437663-2438742)"	441.344652542647	-1.93471418841083	0.189921646270114	-10.1869072136159	2.26866988101681e-24	4.49919398527316e-23
"atl (492374-496144)"	46424.3795494256	-1.13462277841217	0.111844951316446	-10.1446043389294	3.50194602118204e-24	6.88408862584996e-23
"mutS (755499;1585537-758117;1587147)"	12535.2516549583	-1.24064064008651	0.122520749168437	-10.1259635490877	4.23783927939185e-24	8.25825897836273e-23
"DBIAII_02346 (2407384-2408622)"	1373.35370462003	2.42351316994652	0.240452307809311	10.0789765422774	6.84352150125797e-24	1.32209755899303e-22
"tenA (1640125-1640814)"	493.235090579031	2.33262650026284	0.234734502004998	9.93729716057323	2.86495059618174e-23	5.48748229576348e-22
"secY2 (2220446-2221657)"	1206.80654867985	2.18559832646899	0.219967573051196	9.93600236685937	2.90241981402127e-23	5.51213796883192e-22
"DBIAII_01237 (1289503-1290867)"	27409.7106899293	-1.2225671360524	0.123237650721151	-9.9204028062714	3.39383743636969e-23	6.39125184445754e-22
"ykoE (521293-521868)"	12642.488605989	2.5078087726478	0.252834401685637	9.91877986511463	3.44947009275297e-23	6.44188539821617e-22
"pfoR (1419529;2123118-1420590;2124173)"	7715.26931213571	-0.986930005100354	0.0997253761634668	-9.8964781389504	4.31192797635331e-23	7.98597569835353e-22
"sarR (1823614-1823961)"	18690.8945615494	-1.42530818806463	0.145005698681741	-9.82932533701934	8.41808171369159e-23	1.54630500986745e-21
"hfq (767468-767701)"	2249.32861736425	2.21938192469062	0.226159925245635	9.81332975893111	9.86582046939652e-23	1.79750436357054e-21
"lip1 (2241468-2243513)"	2224.62256646208	-2.76417352662036	0.282426316388439	-9.78723782531164	1.27737753729892e-22	2.30855085571523e-21
"DBIAII_02316 (2369844-2371220)"	6331.1500166958	-1.21599600603877	0.124462093463539	-9.77001086997621	1.51435823416012e-22	2.71494144220226e-21
"azlC (2299518-2300213)"	1763.21597104732	-1.04321264376438	0.106795520561032	-9.76831835533969	1.53986691256951e-22	2.73876329449863e-21
"cap8C (2431785-2432549)"	470.945750872094	-3.55744668463141	0.367072613825909	-9.6913976980004	3.28008689107109e-22	5.78793285266954e-21
"yggS (632137-632805)"	17832.0554735205	-1.12204013954413	0.115852852660882	-9.68504541557125	3.4905336168135e-22	6.11116080881176e-21
"azlD2 (2300210-2300539)"	965.53121814193	-1.11548555299044	0.115320642223896	-9.6729044469308	3.93061407659967e-22	6.82829933772083e-21
"clfA (321336-324176)"	33485.5213943994	-1.44830765326105	0.150001997206725	-9.65525579812829	4.66992340542151e-22	8.00267208147356e-21
"lys2b (2460380-2467555)"	7548.74583291524	-1.67533778717471	0.173518830357142	-9.6550776865339	4.67804570581453e-22	8.00267208147356e-21
"ppnN (188980-189546)"	3918.93122986678	-5.45476672158728	0.565179736083159	-9.65138410550635	4.8496680147087e-22	8.23341365224409e-21
"phnD (2419931-2420887)"	380.471515317413	1.29192341848017	0.134417120559526	9.61130109841956	7.16379532987033e-22	1.20707258152176e-20
"cidA (2088262-2088657)"	990.863265446454	1.66366634745499	0.173678795103845	9.57898370068875	9.80045259320153e-22	1.63901598965408e-20
"ssaA (2117594-2118361)"	2779.56272058947	-2.44731777006639	0.256770531550923	-9.53114734500223	1.55554392969709e-21	2.58220292329717e-20
"cspC (329536;2276626-329736;2276826)"	180736.994472486	-1.50052242107124	0.157719673398598	-9.51385701439434	1.8372138659189e-21	3.02735020112077e-20
"sosA (804333-804569)"	615.558851466317	1.8279969349684	0.192620043724385	9.4901698682201	2.30658083415979e-21	3.77302748127889e-20
"thiE (1637884-1638525)"	466.366792828758	2.03207965684007	0.215181599018328	9.44355681949827	3.60335459590604e-21	5.85153452856916e-20
"ftnA (1460369-1460869)"	44500.8359528522	-2.51071657352251	0.266092632158203	-9.43549828177798	3.89140224391481e-21	6.27383627957777e-20
"DBIAII_02617 (2702833-2703225)"	2236.91048016861	-1.7345966292855	0.184021894514481	-9.42603397200112	4.25888513915111e-21	6.81725828345545e-20
"pyrB (643999-644880)"	5304.67237229693	-2.11803100460801	0.224778177227712	-9.42276083350534	4.3938009429841e-21	6.98333894555132e-20
"metL1 (790358;865823-791740;867028)"	4763.20544792321	-3.61580781363346	0.384041675256116	-9.41514436218955	4.72432742120125e-21	7.45578714852957e-20
"trpE (838888-840294)"	2098.76740461189	-1.45508311847415	0.155198773510666	-9.37560964922282	6.87771371290111e-21	1.07782912102178e-19
"DBIAII_01672 (1689290-1690381)"	47812.7450496417	-1.99411042803322	0.213143826616673	-9.35570342189414	8.30452639611142e-21	1.29239192039484e-19
"esxA (2590513-2590806)"	19319.0122840351	-2.1356067788951	0.22849616452281	-9.34635722816216	9.07183977781518e-21	1.4020684787644e-19
"sea (1515791-1516564)"	4106.53772325358	-1.42004586130146	0.152614620457401	-9.3047825761742	1.34266758978932e-20	2.06090278679306e-19
"argD (2151313-2152650)"	929.353164082356	-1.95214707122201	0.210722807431957	-9.26405212142195	1.96817664137233e-20	3.000465206337e-19
"DBIAII_00594 (606228-606374)"	153.62664321687	2.76048672567663	0.301716074322477	9.14928623499919	5.73109502951104e-20	8.67796213590152e-19
"hrtA (1891186-1891851)"	371.342925642312	1.30170603582131	0.142685669168299	9.12289260308221	7.31454429698515e-20	1.10012709862709e-18
"thiM (1638518-1639318)"	696.615830878064	2.03194305432198	0.222897535594337	9.11604091496113	7.79188442807852e-20	1.16410753355493e-18
"lacG (1747017-1748429)"	1286.14491281005	1.89449145955029	0.207938372085965	9.11083144753619	8.17530075130838e-20	1.21330125719749e-18
"murG (892706-893776)"	8690.9884308212	-1.39662312901725	0.153547570882036	-9.09570318172088	9.39763556030461e-20	1.38553297964754e-18
"essC (2595959-2600398)"	3520.9358503752	-2.0231943860816	0.222955145011321	-9.07444583070225	1.14257435118826e-19	1.67353537321103e-18
"nfnB (336806;2069519-337345;2070190)"	8484.7908250649	1.37088642583646	0.151291232860195	9.06124168545355	1.2897388518085e-19	1.87682127720963e-18
"DBIAII_01868 (1874374-1874994)"	3199.25368662992	-1.17977935962381	0.130267007405766	-9.05662441410768	1.34549944112104e-19	1.94533177261436e-18
"DBIAII_00274 (289898-290527)"	16768.9559214586	-1.07272090883509	0.119759552480084	-8.95728888944779	3.32759022526321e-19	4.78021134283003e-18
"nsaS (2179466-2180353)"	3437.46642209633	-1.02596762993551	0.115143919290354	-8.91030665152514	5.08916072447183e-19	7.26420967104546e-18
"uraA (642664-643971)"	7470.04747051213	-2.40016462447214	0.269686074940469	-8.89984633059736	5.59240608707505e-19	7.93201395008557e-18
"DBIAII_00157 (165740-166168)"	1692.13595927108	1.02456035416415	0.115317943433096	8.88465683363981	6.41183768659032e-19	9.0370617960056e-18
"trpF (842642-843277)"	222.952891299469	-2.58886454956302	0.292486900283483	-8.85121537769333	8.65713079110843e-19	1.21253938142962e-17
"ugpQ1 (2525054-2526817)"	5036.34306103931	-1.35825173517367	0.153609199424925	-8.84225515306782	9.38057015783793e-19	1.30570544867794e-17
"lolD (473862;2490023;2617369;2178603-474503;2490703;2618046;2179358)"	5877.0026078422	-1.11930716427919	0.126729938148851	-8.83222370837508	1.02614955197476e-18	1.41950688023176e-17
"lytS (2567880-2569634)"	6237.22333547154	-2.41392910167579	0.273999567544592	-8.80997412991514	1.25174743938993e-18	1.72096074335756e-17
"ispE (2794242-2795090)"	12240.4459333981	-1.0381830451554	0.117875122608811	-8.80748220810582	1.27988114610586e-18	1.74891076123368e-17
"DBIAII_02433 (2504515-2505288)"	2176.1484832365	1.0152912255438	0.115296926283443	8.80588284762974	1.29826593724737e-18	1.76328119113415e-17
"cntL (2012287-2013105)"	237.246081832876	-2.1443460606611	0.243733660091888	-8.79790694421393	1.39391549368094e-18	1.88178591646927e-17
"hisIE (2244603-2245235)"	1022.64988472546	1.36955521062319	0.15570925389709	8.7955929165799	1.42294585618138e-18	1.90947405012124e-17
"recO (1111844-1112590)"	7026.46069020979	-0.788235898381219	0.0896470817427784	-8.79265541116977	1.46065937364025e-18	1.94841527162369e-17
"DBIAII_02017 (2031760-2032026)"	2066.51398614671	-2.01026129393786	0.228982630930741	-8.77909947041305	1.64788740896598e-18	2.18515720916732e-17
"nrdH (528541-528774)"	972.786336103124	1.43958183954413	0.164948662274043	8.72745386168959	2.60470062611532e-18	3.43360829595554e-17
"abgT (2016366-2017904)"	2234.22888686888	-1.69709553084738	0.195488337581271	-8.68131343201917	3.91224387321345e-18	5.12709854963236e-17
"prsW (2538466-2539695)"	5998.23230806132	1.40054562735402	0.161365435649851	8.67934091160069	3.9806884688261e-18	5.18646677827865e-17
"fmhA (1945767-1947017)"	2097.00515325488	1.14645334086142	0.132335926375323	8.66320561817748	4.58679998261901e-18	5.94162934164694e-17
"crtQ (2114312-2115439)"	1987.68489609817	-2.86935906940901	0.331727828254128	-8.64973880699233	5.1617433710144e-18	6.6479694795651e-17
"essB (2594603-2595937)"	626.123254720848	-2.02105565138713	0.235616568894681	-8.57773144252232	9.67625447919835e-18	1.23911350216477e-16
"trpD (840863-841861)"	923.381467367723	-1.91456277879947	0.223360473160461	-8.57162752079263	1.02032648734739e-17	1.29917707849176e-16
"rot (1323949-1324350)"	7191.48991656051	1.84569435231871	0.2153990357763	8.56872151570598	1.04640246252734e-17	1.32485193136936e-16
"hisZ (2250710-2251528)"	1507.38542861454	-1.46183568991935	0.170992792677805	-8.54910705314833	1.24044424756181e-17	1.5617053701045e-16
"DBIAII_00587 (600551-601057)"	3931.38151375632	1.77679091693875	0.207999308522705	8.54229242182695	1.31584932114516e-17	1.64738454116554e-16
"esxD (2601830-2602141)"	250.000363819233	-2.5821925124872	0.303344048498313	-8.51242186972248	1.70337535973624e-17	2.12070232287162e-16
"thiD (1639302-1640132)"	688.947637775514	2.08698500284353	0.245998379360091	8.48373476391329	2.1807855962935e-17	2.70007763607389e-16
"nolL (490585-491595)"	5213.69639543821	1.71600897591655	0.203940740594646	8.41425293893241	3.95406698353965e-17	4.86871654401778e-16
"DBIAII_00256 (270837-271676)"	1742.23694971223	2.46518490222492	0.294038732776781	8.38387813382517	5.12118143614409e-17	6.27134841442563e-16
"mtlD (1700991-1702097)"	5675.95567442803	-2.07699707355305	0.247825004475129	-8.38090199151592	5.25236231746111e-17	6.3970347572991e-16
"lrgB (2570926-2571627)"	17472.0029873741	-3.10635987797756	0.371241382078782	-8.36749357138841	5.88567333639352e-17	7.12961834965291e-16
"argG (391609-392814)"	66408.3489878687	-3.32567243947477	0.397914683175604	-8.35775250346093	6.3924378752373e-17	7.70185660129397e-16
"lacE (1748447-1750159)"	1335.63936287656	1.83018730857125	0.219045543939307	8.35528208269945	6.52765348063805e-17	7.82271200540635e-16
"DBIAII_00305 (318557-319285)"	4906.20268026458	-1.77430131983005	0.212946629143859	-8.33214090762337	7.93933738787071e-17	9.46385908841397e-16
"citM (2169896-2171266)"	773.775384077562	-1.5265121927421	0.1834798726933	-8.31978009541016	8.81266622973393e-17	1.04493042438274e-15
"ceuC (248056-249012)"	659.314132503218	2.50999196597331	0.302717290516168	8.29153815989001	1.11793254958845e-16	1.31857202296196e-15
"cysJ (2172410-2174290)"	4646.96209563144	0.821480621245921	0.0993115679952033	8.27175159781586	1.3200511100901e-16	1.54881389409001e-15
"mutL (758130-760139)"	11012.9632636707	-1.04531690798993	0.126620788865696	-8.25549198796008	1.5127777420911e-16	1.76569527084696e-15
"seh (2346318-2347043)"	3263.06985756258	-3.1514561109125	0.381971332338472	-8.25050427637836	1.57727532947708e-16	1.8314373126208e-15
